PopCode,Area,Year,Week,Sex,Age,AgeInterval,Deaths,Type,Access
USA,1,2019,49,b,65,10,11091,O,O
USA,1,2019,49,b,75,10,14029,O,O
USA,1,2019,49,b,85,+,17560,O,O
USA,1,2019,49,b,TOT,.,57415,O,O
USA,1,2019,50,b,0,25,1157,O,O
USA,1,2019,50,b,25,20,2830,O,O
USA,1,2019,50,b,45,20,10629,O,O
USA,1,2019,50,b,65,10,11021,O,O
USA,1,2019,50,b,75,10,14023,O,O
USA,1,2019,50,b,85,+,18129,O,O
USA,1,2019,50,b,TOT,.,57789,O,O
USA,1,2019,51,b,0,25,1179,O,O
USA,1,2019,51,b,25,20,2794,O,O
USA,1,2019,51,b,45,20,10515,O,O
USA,1,2019,51,b,65,10,11211,O,O
USA,1,2019,51,b,75,10,14069,O,O
USA,1,2019,51,b,85,+,17824,O,O
USA,1,2019,51,b,TOT,.,57592,O,O
USA,1,2019,52,b,0,25,1199,O,O
USA,1,2019,52,b,25,20,2926,O,O
USA,1,2019,52,b,45,20,10750,O,O
USA,1,2019,52,b,65,10,11294,O,O
USA,1,2019,52,b,75,10,14162,O,O
USA,1,2019,52,b,85,+,18284,O,O
USA,1,2019,52,b,TOT,.,58615,O,O
USA,1,2020,1,m,0,1,216,O,O
USA,1,2020,1,m,1,4,42,O,O
USA,1,2020,1,m,5,10,51,O,O
USA,1,2020,1,m,15,10,445,O,O
USA,1,2020,1,m,25,10,887,O,O
USA,1,2020,1,m,35,10,1126,O,O
USA,1,2020,1,m,45,10,2020,O,O
USA,1,2020,1,m,55,10,4799,O,O
USA,1,2020,1,m,65,10,6737,O,O
USA,1,2020,1,m,75,10,7451,O,O
USA,1,2020,1,m,85,+,7149,O,O
USA,1,2020,1,m,TOT,.,30923,O,O
USA,1,2020,1,f,0,1,190,O,O
USA,1,2020,1,f,1,4,37,O,O
USA,1,2020,1,f,5,10,48,O,O
USA,1,2020,1,f,15,10,160,O,O
USA,1,2020,1,f,25,10,373,O,O
USA,1,2020,1,f,35,10,643,O,O
USA,1,2020,1,f,45,10,1264,O,O
USA,1,2020,1,f,55,10,3135,O,O
USA,1,2020,1,f,65,10,5050,O,O
USA,1,2020,1,f,75,10,7093,O,O
USA,1,2020,1,f,85,+,11238,O,O
USA,1,2020,1,f,TOT,.,29231,O,O
USA,1,2020,1,b,0,1,406,O,O
USA,1,2020,1,b,1,4,79,O,O
USA,1,2020,1,b,5,10,99,O,O
USA,1,2020,1,b,15,10,605,O,O
USA,1,2020,1,b,25,10,1260,O,O
USA,1,2020,1,b,35,10,1769,O,O
USA,1,2020,1,b,45,10,3284,O,O
USA,1,2020,1,b,55,10,7934,O,O
USA,1,2020,1,b,65,10,11787,O,O
USA,1,2020,1,b,75,10,14544,O,O
USA,1,2020,1,b,85,+,18387,O,O
USA,1,2020,1,b,TOT,.,60154,O,O
USA,1,2020,2,m,0,1,217,O,O
USA,1,2020,2,m,1,4,41,O,O
USA,1,2020,2,m,5,10,64,O,O
USA,1,2020,2,m,15,10,425,O,O
USA,1,2020,2,m,25,10,808,O,O
USA,1,2020,2,m,35,10,1136,O,O
USA,1,2020,2,m,45,10,2042,O,O
USA,1,2020,2,m,55,10,4754,O,O
USA,1,2020,2,m,65,10,6840,O,O
USA,1,2020,2,m,75,10,7516,O,O
USA,1,2020,2,m,85,+,7271,O,O
USA,1,2020,2,m,TOT,.,31114,O,O
USA,1,2020,2,f,0,1,178,O,O
USA,1,2020,2,f,1,4,39,O,O
USA,1,2020,2,f,5,10,48,O,O
USA,1,2020,2,f,15,10,155,O,O
USA,1,2020,2,f,25,10,366,O,O
USA,1,2020,2,f,35,10,610,O,O
USA,1,2020,2,f,45,10,1234,O,O
USA,1,2020,2,f,55,10,3092,O,O
USA,1,2020,2,f,65,10,5247,O,O
USA,1,2020,2,f,75,10,7208,O,O
USA,1,2020,2,f,85,+,11426,O,O
USA,1,2020,2,f,TOT,.,29603,O,O
USA,1,2020,2,b,0,1,395,O,O
USA,1,2020,2,b,1,4,80,O,O
USA,1,2020,2,b,5,10,112,O,O
USA,1,2020,2,b,15,10,580,O,O
USA,1,2020,2,b,25,10,1174,O,O
USA,1,2020,2,b,35,10,1746,O,O
USA,1,2020,2,b,45,10,3276,O,O
USA,1,2020,2,b,55,10,7846,O,O
USA,1,2020,2,b,65,10,12087,O,O
USA,1,2020,2,b,75,10,14724,O,O
USA,1,2020,2,b,85,+,18697,O,O
USA,1,2020,2,b,TOT,.,60717,O,O
USA,1,2020,3,m,0,1,222,O,O
USA,1,2020,3,m,1,4,29,O,O
USA,1,2020,3,m,5,10,63,O,O
USA,1,2020,3,m,15,10,430,O,O
USA,1,2020,3,m,25,10,815,O,O
USA,1,2020,3,m,35,10,1071,O,O
USA,1,2020,3,m,45,10,2000,O,O
USA,1,2020,3,m,55,10,4600,O,O
USA,1,2020,3,m,65,10,6701,O,O
USA,1,2020,3,m,75,10,7385,O,O
USA,1,2020,3,m,85,+,7009,O,O
USA,1,2020,3,m,TOT,.,30325,O,O
USA,1,2020,3,f,0,1,211,O,O
USA,1,2020,3,f,1,4,32,O,O
USA,1,2020,3,f,5,10,32,O,O
USA,1,2020,3,f,15,10,163,O,O
USA,1,2020,3,f,25,10,358,O,O
USA,1,2020,3,f,35,10,614,O,O
USA,1,2020,3,f,45,10,1250,O,O
USA,1,2020,3,f,55,10,3105,O,O
USA,1,2020,3,f,65,10,5047,O,O
USA,1,2020,3,f,75,10,6876,O,O
USA,1,2020,3,f,85,+,11333,O,O
USA,1,2020,3,f,TOT,.,29021,O,O
USA,1,2020,3,b,0,1,433,O,O
USA,1,2020,3,b,1,4,61,O,O
USA,1,2020,3,b,5,10,95,O,O
USA,1,2020,3,b,15,10,593,O,O
USA,1,2020,3,b,25,10,1173,O,O
USA,1,2020,3,b,35,10,1685,O,O
USA,1,2020,3,b,45,10,3250,O,O
USA,1,2020,3,b,55,10,7705,O,O
USA,1,2020,3,b,65,10,11748,O,O
USA,1,2020,3,b,75,10,14261,O,O
USA,1,2020,3,b,85,+,18342,O,O
USA,1,2020,3,b,TOT,.,59346,O,O
USA,1,2020,4,m,0,1,222,O,O
USA,1,2020,4,m,1,4,44,O,O
USA,1,2020,4,m,5,10,63,O,O
USA,1,2020,4,m,15,10,412,O,O
USA,1,2020,4,m,25,10,811,O,O
USA,1,2020,4,m,35,10,1076,O,O
USA,1,2020,4,m,45,10,1943,O,O
USA,1,2020,4,m,55,10,4699,O,O
USA,1,2020,4,m,65,10,6812,O,O
USA,1,2020,4,m,75,10,7499,O,O
USA,1,2020,4,m,85,+,7012,O,O
USA,1,2020,4,m,TOT,.,30593,O,O
USA,1,2020,4,f,0,1,177,O,O
USA,1,2020,4,f,1,4,37,O,O
USA,1,2020,4,f,5,10,45,O,O
USA,1,2020,4,f,15,10,157,O,O
USA,1,2020,4,f,25,10,380,O,O
USA,1,2020,4,f,35,10,587,O,O
USA,1,2020,4,f,45,10,1244,O,O
USA,1,2020,4,f,55,10,2989,O,O
USA,1,2020,4,f,65,10,4981,O,O
USA,1,2020,4,f,75,10,6903,O,O
USA,1,2020,4,f,85,+,11054,O,O
USA,1,2020,4,f,TOT,.,28554,O,O
USA,1,2020,4,b,0,1,399,O,O
USA,1,2020,4,b,1,4,81,O,O
USA,1,2020,4,b,5,10,108,O,O
USA,1,2020,4,b,15,10,569,O,O
USA,1,2020,4,b,25,10,1191,O,O
USA,1,2020,4,b,35,10,1663,O,O
USA,1,2020,4,b,45,10,3187,O,O
USA,1,2020,4,b,55,10,7688,O,O
USA,1,2020,4,b,65,10,11793,O,O
USA,1,2020,4,b,75,10,14402,O,O
USA,1,2020,4,b,85,+,18066,O,O
USA,1,2020,4,b,TOT,.,59147,O,O
USA,1,2020,5,m,0,1,202,O,O
USA,1,2020,5,m,1,4,38,O,O
USA,1,2020,5,m,5,10,63,O,O
USA,1,2020,5,m,15,10,429,O,O
USA,1,2020,5,m,25,10,799,O,O
USA,1,2020,5,m,35,10,1068,O,O
USA,1,2020,5,m,45,10,2041,O,O
USA,1,2020,5,m,55,10,4499,O,O
USA,1,2020,5,m,65,10,6717,O,O
USA,1,2020,5,m,75,10,7356,O,O
USA,1,2020,5,m,85,+,6983,O,O
USA,1,2020,5,m,TOT,.,30195,O,O
USA,1,2020,5,f,0,1,194,O,O
USA,1,2020,5,f,1,4,28,O,O
USA,1,2020,5,f,5,10,48,O,O
USA,1,2020,5,f,15,10,147,O,O
USA,1,2020,5,f,25,10,334,O,O
USA,1,2020,5,f,35,10,597,O,O
USA,1,2020,5,f,45,10,1298,O,O
USA,1,2020,5,f,55,10,2990,O,O
USA,1,2020,5,f,65,10,4953,O,O
USA,1,2020,5,f,75,10,6789,O,O
USA,1,2020,5,f,85,+,11243,O,O
USA,1,2020,5,f,TOT,.,28621,O,O
USA,1,2020,5,b,0,1,396,O,O
USA,1,2020,5,b,1,4,66,O,O
USA,1,2020,5,b,5,10,111,O,O
USA,1,2020,5,b,15,10,576,O,O
USA,1,2020,5,b,25,10,1133,O,O
USA,1,2020,5,b,35,10,1665,O,O
USA,1,2020,5,b,45,10,3339,O,O
USA,1,2020,5,b,55,10,7489,O,O
USA,1,2020,5,b,65,10,11670,O,O
USA,1,2020,5,b,75,10,14145,O,O
USA,1,2020,5,b,85,+,18226,O,O
USA,1,2020,5,b,TOT,.,58816,O,O
USA,1,2020,6,m,0,1,241,O,O
USA,1,2020,6,m,1,4,49,O,O
USA,1,2020,6,m,5,10,56,O,O
USA,1,2020,6,m,15,10,447,O,O
USA,1,2020,6,m,25,10,810,O,O
USA,1,2020,6,m,35,10,1089,O,O
USA,1,2020,6,m,45,10,1976,O,O
USA,1,2020,6,m,55,10,4740,O,O
USA,1,2020,6,m,65,10,6691,O,O
USA,1,2020,6,m,75,10,7332,O,O
USA,1,2020,6,m,85,+,7184,O,O
USA,1,2020,6,m,TOT,.,30615,O,O
USA,1,2020,6,f,0,1,197,O,O
USA,1,2020,6,f,1,4,36,O,O
USA,1,2020,6,f,5,10,43,O,O
USA,1,2020,6,f,15,10,163,O,O
USA,1,2020,6,f,25,10,369,O,O
USA,1,2020,6,f,35,10,592,O,O
USA,1,2020,6,f,45,10,1274,O,O
USA,1,2020,6,f,55,10,3086,O,O
USA,1,2020,6,f,65,10,4940,O,O
USA,1,2020,6,f,75,10,7112,O,O
USA,1,2020,6,f,85,+,11022,O,O
USA,1,2020,6,f,TOT,.,28834,O,O
USA,1,2020,6,b,0,1,438,O,O
USA,1,2020,6,b,1,4,85,O,O
USA,1,2020,6,b,5,10,99,O,O
USA,1,2020,6,b,15,10,610,O,O
USA,1,2020,6,b,25,10,1179,O,O
USA,1,2020,6,b,35,10,1681,O,O
USA,1,2020,6,b,45,10,3250,O,O
USA,1,2020,6,b,55,10,7826,O,O
USA,1,2020,6,b,65,10,11631,O,O
USA,1,2020,6,b,75,10,14444,O,O
USA,1,2020,6,b,85,+,18206,O,O
USA,1,2020,6,b,TOT,.,59449,O,O
USA,1,2020,7,m,0,1,195,O,O
USA,1,2020,7,m,1,4,37,O,O
USA,1,2020,7,m,5,10,72,O,O
USA,1,2020,7,m,15,10,410,O,O
USA,1,2020,7,m,25,10,822,O,O
USA,1,2020,7,m,35,10,1087,O,O
USA,1,2020,7,m,45,10,1870,O,O
USA,1,2020,7,m,55,10,4717,O,O
USA,1,2020,7,m,65,10,6624,O,O
USA,1,2020,7,m,75,10,7449,O,O
USA,1,2020,7,m,85,+,6933,O,O
USA,1,2020,7,m,TOT,.,30216,O,O
USA,1,2020,7,f,0,1,187,O,O
USA,1,2020,7,f,1,4,41,O,O
USA,1,2020,7,f,5,10,56,O,O
USA,1,2020,7,f,15,10,161,O,O
USA,1,2020,7,f,25,10,371,O,O
USA,1,2020,7,f,35,10,573,O,O
USA,1,2020,7,f,45,10,1195,O,O
USA,1,2020,7,f,55,10,3051,O,O
USA,1,2020,7,f,65,10,5006,O,O
USA,1,2020,7,f,75,10,6910,O,O
USA,1,2020,7,f,85,+,11026,O,O
USA,1,2020,7,f,TOT,.,28577,O,O
USA,1,2020,7,b,0,1,382,O,O
USA,1,2020,7,b,1,4,78,O,O
USA,1,2020,7,b,5,10,128,O,O
USA,1,2020,7,b,15,10,571,O,O
USA,1,2020,7,b,25,10,1193,O,O
USA,1,2020,7,b,35,10,1660,O,O
USA,1,2020,7,b,45,10,3065,O,O
USA,1,2020,7,b,55,10,7768,O,O
USA,1,2020,7,b,65,10,11630,O,O
USA,1,2020,7,b,75,10,14359,O,O
USA,1,2020,7,b,85,+,17959,O,O
USA,1,2020,7,b,TOT,.,58793,O,O
USA,1,2020,8,m,0,1,211,O,O
USA,1,2020,8,m,1,4,43,O,O
USA,1,2020,8,m,5,10,63,O,O
USA,1,2020,8,m,15,10,390,O,O
USA,1,2020,8,m,25,10,844,O,O
USA,1,2020,8,m,35,10,1071,O,O
USA,1,2020,8,m,45,10,1989,O,O
USA,1,2020,8,m,55,10,4626,O,O
USA,1,2020,8,m,65,10,6638,O,O
USA,1,2020,8,m,75,10,7286,O,O
USA,1,2020,8,m,85,+,7121,O,O
USA,1,2020,8,m,TOT,.,30282,O,O
USA,1,2020,8,f,0,1,159,O,O
USA,1,2020,8,f,1,4,24,O,O
USA,1,2020,8,f,5,10,37,O,O
USA,1,2020,8,f,15,10,163,O,O
USA,1,2020,8,f,25,10,370,O,O
USA,1,2020,8,f,35,10,625,O,O
USA,1,2020,8,f,45,10,1291,O,O
USA,1,2020,8,f,55,10,2962,O,O
USA,1,2020,8,f,65,10,4943,O,O
USA,1,2020,8,f,75,10,7052,O,O
USA,1,2020,8,f,85,+,10971,O,O
USA,1,2020,8,f,TOT,.,28597,O,O
USA,1,2020,8,b,0,1,370,O,O
USA,1,2020,8,b,1,4,67,O,O
USA,1,2020,8,b,5,10,100,O,O
USA,1,2020,8,b,15,10,553,O,O
USA,1,2020,8,b,25,10,1214,O,O
USA,1,2020,8,b,35,10,1696,O,O
USA,1,2020,8,b,45,10,3280,O,O
USA,1,2020,8,b,55,10,7588,O,O
USA,1,2020,8,b,65,10,11581,O,O
USA,1,2020,8,b,75,10,14338,O,O
USA,1,2020,8,b,85,+,18092,O,O
USA,1,2020,8,b,TOT,.,58879,O,O
USA,1,2020,9,m,0,1,236,O,O
USA,1,2020,9,m,1,4,39,O,O
USA,1,2020,9,m,5,10,66,O,O
USA,1,2020,9,m,15,10,413,O,O
USA,1,2020,9,m,25,10,896,O,O
USA,1,2020,9,m,35,10,1062,O,O
USA,1,2020,9,m,45,10,2047,O,O
USA,1,2020,9,m,55,10,4710,O,O
USA,1,2020,9,m,65,10,6722,O,O
USA,1,2020,9,m,75,10,7456,O,O
USA,1,2020,9,m,85,+,6963,O,O
USA,1,2020,9,m,TOT,.,30610,O,O
USA,1,2020,9,f,0,1,181,O,O
USA,1,2020,9,f,1,4,42,O,O
USA,1,2020,9,f,5,10,52,O,O
USA,1,2020,9,f,15,10,160,O,O
USA,1,2020,9,f,25,10,372,O,O
USA,1,2020,9,f,35,10,594,O,O
USA,1,2020,9,f,45,10,1253,O,O
USA,1,2020,9,f,55,10,2992,O,O
USA,1,2020,9,f,65,10,4993,O,O
USA,1,2020,9,f,75,10,6983,O,O
USA,1,2020,9,f,85,+,11073,O,O
USA,1,2020,9,f,TOT,.,28695,O,O
USA,1,2020,9,b,0,1,417,O,O
USA,1,2020,9,b,1,4,81,O,O
USA,1,2020,9,b,5,10,118,O,O
USA,1,2020,9,b,15,10,573,O,O
USA,1,2020,9,b,25,10,1268,O,O
USA,1,2020,9,b,35,10,1656,O,O
USA,1,2020,9,b,45,10,3300,O,O
USA,1,2020,9,b,55,10,7702,O,O
USA,1,2020,9,b,65,10,11715,O,O
USA,1,2020,9,b,75,10,14439,O,O
USA,1,2020,9,b,85,+,18036,O,O
USA,1,2020,9,b,TOT,.,59305,O,O
USA,1,2020,10,m,0,1,204,O,O
USA,1,2020,10,m,1,4,47,O,O
USA,1,2020,10,m,5,10,58,O,O
USA,1,2020,10,m,15,10,444,O,O
USA,1,2020,10,m,25,10,820,O,O
USA,1,2020,10,m,35,10,1157,O,O
USA,1,2020,10,m,45,10,1984,O,O
USA,1,2020,10,m,55,10,4830,O,O
USA,1,2020,10,m,65,10,6841,O,O
USA,1,2020,10,m,75,10,7550,O,O
USA,1,2020,10,m,85,+,7141,O,O
USA,1,2020,10,m,TOT,.,31076,O,O
USA,1,2020,10,f,0,1,172,O,O
USA,1,2020,10,f,1,4,24,O,O
USA,1,2020,10,f,5,10,39,O,O
USA,1,2020,10,f,15,10,133,O,O
USA,1,2020,10,f,25,10,402,O,O
USA,1,2020,10,f,35,10,642,O,O
USA,1,2020,10,f,45,10,1264,O,O
USA,1,2020,10,f,55,10,2982,O,O
USA,1,2020,10,f,65,10,4957,O,O
USA,1,2020,10,f,75,10,7007,O,O
USA,1,2020,10,f,85,+,10981,O,O
USA,1,2020,10,f,TOT,.,28603,O,O
USA,1,2020,10,b,0,1,376,O,O
USA,1,2020,10,b,1,4,71,O,O
USA,1,2020,10,b,5,10,97,O,O
USA,1,2020,10,b,15,10,577,O,O
USA,1,2020,10,b,25,10,1222,O,O
USA,1,2020,10,b,35,10,1799,O,O
USA,1,2020,10,b,45,10,3248,O,O
USA,1,2020,10,b,55,10,7812,O,O
USA,1,2020,10,b,65,10,11798,O,O
USA,1,2020,10,b,75,10,14557,O,O
USA,1,2020,10,b,85,+,18122,O,O
USA,1,2020,10,b,TOT,.,59679,O,O
USA,1,2020,11,m,0,1,214,O,O
USA,1,2020,11,m,1,4,45,O,O
USA,1,2020,11,m,5,10,68,O,O
USA,1,2020,11,m,15,10,456,O,O
USA,1,2020,11,m,25,10,836,O,O
USA,1,2020,11,m,35,10,1120,O,O
USA,1,2020,11,m,45,10,1985,O,O
USA,1,2020,11,m,55,10,4550,O,O
USA,1,2020,11,m,65,10,6776,O,O
USA,1,2020,11,m,75,10,7351,O,O
USA,1,2020,11,m,85,+,7008,O,O
USA,1,2020,11,m,TOT,.,30409,O,O
USA,1,2020,11,f,0,1,151,O,O
USA,1,2020,11,f,1,4,23,O,O
USA,1,2020,11,f,5,10,45,O,O
USA,1,2020,11,f,15,10,154,O,O
USA,1,2020,11,f,25,10,354,O,O
USA,1,2020,11,f,35,10,616,O,O
USA,1,2020,11,f,45,10,1206,O,O
USA,1,2020,11,f,55,10,3055,O,O
USA,1,2020,11,f,65,10,4959,O,O
USA,1,2020,11,f,75,10,6823,O,O
USA,1,2020,11,f,85,+,10862,O,O
USA,1,2020,11,f,TOT,.,28248,O,O
USA,1,2020,11,b,0,1,365,O,O
USA,1,2020,11,b,1,4,68,O,O
USA,1,2020,11,b,5,10,113,O,O
USA,1,2020,11,b,15,10,610,O,O
USA,1,2020,11,b,25,10,1190,O,O
USA,1,2020,11,b,35,10,1736,O,O
USA,1,2020,11,b,45,10,3191,O,O
USA,1,2020,11,b,55,10,7605,O,O
USA,1,2020,11,b,65,10,11735,O,O
USA,1,2020,11,b,75,10,14174,O,O
USA,1,2020,11,b,85,+,17870,O,O
USA,1,2020,11,b,TOT,.,58657,O,O
USA,1,2020,12,m,0,1,236,O,O
USA,1,2020,12,m,1,4,46,O,O
USA,1,2020,12,m,5,10,53,O,O
USA,1,2020,12,m,15,10,426,O,O
USA,1,2020,12,m,25,10,848,O,O
USA,1,2020,12,m,35,10,1149,O,O
USA,1,2020,12,m,45,10,1970,O,O
USA,1,2020,12,m,55,10,4667,O,O
USA,1,2020,12,m,65,10,6752,O,O
USA,1,2020,12,m,75,10,7565,O,O
USA,1,2020,12,m,85,+,6881,O,O
USA,1,2020,12,m,TOT,.,30593,O,O
USA,1,2020,12,f,0,1,160,O,O
USA,1,2020,12,f,1,4,36,O,O
USA,1,2020,12,f,5,10,45,O,O
USA,1,2020,12,f,15,10,165,O,O
USA,1,2020,12,f,25,10,386,O,O
USA,1,2020,12,f,35,10,638,O,O
USA,1,2020,12,f,45,10,1232,O,O
USA,1,2020,12,f,55,10,3030,O,O
USA,1,2020,12,f,65,10,5044,O,O
USA,1,2020,12,f,75,10,7068,O,O
USA,1,2020,12,f,85,+,10797,O,O
USA,1,2020,12,f,TOT,.,28601,O,O
USA,1,2020,12,b,0,1,396,O,O
USA,1,2020,12,b,1,4,82,O,O
USA,1,2020,12,b,5,10,98,O,O
USA,1,2020,12,b,15,10,591,O,O
USA,1,2020,12,b,25,10,1234,O,O
USA,1,2020,12,b,35,10,1787,O,O
USA,1,2020,12,b,45,10,3202,O,O
USA,1,2020,12,b,55,10,7697,O,O
USA,1,2020,12,b,65,10,11796,O,O
USA,1,2020,12,b,75,10,14633,O,O
USA,1,2020,12,b,85,+,17678,O,O
USA,1,2020,12,b,TOT,.,59194,O,O
USA,1,2020,13,m,0,1,192,O,O
USA,1,2020,13,m,1,4,46,O,O
USA,1,2020,13,m,5,10,44,O,O
USA,1,2020,13,m,15,10,464,O,O
USA,1,2020,13,m,25,10,874,O,O
USA,1,2020,13,m,35,10,1229,O,O
USA,1,2020,13,m,45,10,2166,O,O
USA,1,2020,13,m,55,10,4956,O,O
USA,1,2020,13,m,65,10,7170,O,O
USA,1,2020,13,m,75,10,8180,O,O
USA,1,2020,13,m,85,+,7469,O,O
USA,1,2020,13,m,TOT,.,32790,O,O
USA,1,2020,13,f,0,1,183,O,O
USA,1,2020,13,f,1,4,31,O,O
USA,1,2020,13,f,5,10,32,O,O
USA,1,2020,13,f,15,10,142,O,O
USA,1,2020,13,f,25,10,420,O,O
USA,1,2020,13,f,35,10,646,O,O
USA,1,2020,13,f,45,10,1278,O,O
USA,1,2020,13,f,55,10,3169,O,O
USA,1,2020,13,f,65,10,5066,O,O
USA,1,2020,13,f,75,10,7377,O,O
USA,1,2020,13,f,85,+,11860,O,O
USA,1,2020,13,f,TOT,.,30204,O,O
USA,1,2020,13,b,0,1,375,O,O
USA,1,2020,13,b,1,4,77,O,O
USA,1,2020,13,b,5,10,76,O,O
USA,1,2020,13,b,15,10,606,O,O
USA,1,2020,13,b,25,10,1294,O,O
USA,1,2020,13,b,35,10,1875,O,O
USA,1,2020,13,b,45,10,3444,O,O
USA,1,2020,13,b,55,10,8125,O,O
USA,1,2020,13,b,65,10,12236,O,O
USA,1,2020,13,b,75,10,15557,O,O
USA,1,2020,13,b,85,+,19329,O,O
USA,1,2020,13,b,TOT,.,62994,O,O
USA,1,2020,14,m,0,1,194,O,O
USA,1,2020,14,m,1,4,28,O,O
USA,1,2020,14,m,5,10,57,O,O
USA,1,2020,14,m,15,10,443,O,O
USA,1,2020,14,m,25,10,961,O,O
USA,1,2020,14,m,35,10,1325,O,O
USA,1,2020,14,m,45,10,2630,O,O
USA,1,2020,14,m,55,10,5974,O,O
USA,1,2020,14,m,65,10,8513,O,O
USA,1,2020,14,m,75,10,9405,O,O
USA,1,2020,14,m,85,+,8733,O,O
USA,1,2020,14,m,TOT,.,38263,O,O
USA,1,2020,14,f,0,1,149,O,O
USA,1,2020,14,f,1,4,30,O,O
USA,1,2020,14,f,5,10,41,O,O
USA,1,2020,14,f,15,10,176,O,O
USA,1,2020,14,f,25,10,452,O,O
USA,1,2020,14,f,35,10,706,O,O
USA,1,2020,14,f,45,10,1422,O,O
USA,1,2020,14,f,55,10,3563,O,O
USA,1,2020,14,f,65,10,5895,O,O
USA,1,2020,14,f,75,10,8355,O,O
USA,1,2020,14,f,85,+,13217,O,O
USA,1,2020,14,f,TOT,.,34006,O,O
USA,1,2020,14,b,0,1,343,O,O
USA,1,2020,14,b,1,4,58,O,O
USA,1,2020,14,b,5,10,98,O,O
USA,1,2020,14,b,15,10,619,O,O
USA,1,2020,14,b,25,10,1413,O,O
USA,1,2020,14,b,35,10,2031,O,O
USA,1,2020,14,b,45,10,4052,O,O
USA,1,2020,14,b,55,10,9537,O,O
USA,1,2020,14,b,65,10,14408,O,O
USA,1,2020,14,b,75,10,17760,O,O
USA,1,2020,14,b,85,+,21950,O,O
USA,1,2020,14,b,TOT,.,72269,O,O
USA,1,2020,15,m,0,1,227,O,O
USA,1,2020,15,m,1,4,26,O,O
USA,1,2020,15,m,5,10,63,O,O
USA,1,2020,15,m,15,10,512,O,O
USA,1,2020,15,m,25,10,1036,O,O
USA,1,2020,15,m,35,10,1519,O,O
USA,1,2020,15,m,45,10,2737,O,O
USA,1,2020,15,m,55,10,6324,O,O
USA,1,2020,15,m,65,10,9340,O,O
USA,1,2020,15,m,75,10,10252,O,O
USA,1,2020,15,m,85,+,9634,O,O
USA,1,2020,15,m,TOT,.,41670,O,O
USA,1,2020,15,f,0,1,164,O,O
USA,1,2020,15,f,1,4,30,O,O
USA,1,2020,15,f,5,10,38,O,O
USA,1,2020,15,f,15,10,181,O,O
USA,1,2020,15,f,25,10,388,O,O
USA,1,2020,15,f,35,10,734,O,O
USA,1,2020,15,f,45,10,1537,O,O
USA,1,2020,15,f,55,10,3810,O,O
USA,1,2020,15,f,65,10,6500,O,O
USA,1,2020,15,f,75,10,9213,O,O
USA,1,2020,15,f,85,+,14812,O,O
USA,1,2020,15,f,TOT,.,37407,O,O
USA,1,2020,15,b,0,1,391,O,O
USA,1,2020,15,b,1,4,56,O,O
USA,1,2020,15,b,5,10,101,O,O
USA,1,2020,15,b,15,10,693,O,O
USA,1,2020,15,b,25,10,1424,O,O
USA,1,2020,15,b,35,10,2253,O,O
USA,1,2020,15,b,45,10,4274,O,O
USA,1,2020,15,b,55,10,10134,O,O
USA,1,2020,15,b,65,10,15840,O,O
USA,1,2020,15,b,75,10,19465,O,O
USA,1,2020,15,b,85,+,24446,O,O
USA,1,2020,15,b,TOT,.,79077,O,O
USA,1,2020,16,m,0,1,195,O,O
USA,1,2020,16,m,1,4,37,O,O
USA,1,2020,16,m,5,10,54,O,O
USA,1,2020,16,m,15,10,440,O,O
USA,1,2020,16,m,25,10,1014,O,O
USA,1,2020,16,m,35,10,1344,O,O
USA,1,2020,16,m,45,10,2596,O,O
USA,1,2020,16,m,55,10,5943,O,O
USA,1,2020,16,m,65,10,8998,O,O
USA,1,2020,16,m,75,10,9947,O,O
USA,1,2020,16,m,85,+,9471,O,O
USA,1,2020,16,m,TOT,.,40039,O,O
USA,1,2020,16,f,0,1,159,O,O
USA,1,2020,16,f,1,4,17,O,O
USA,1,2020,16,f,5,10,34,O,O
USA,1,2020,16,f,15,10,173,O,O
USA,1,2020,16,f,25,10,410,O,O
USA,1,2020,16,f,35,10,684,O,O
USA,1,2020,16,f,45,10,1490,O,O
USA,1,2020,16,f,55,10,3584,O,O
USA,1,2020,16,f,65,10,6035,O,O
USA,1,2020,16,f,75,10,8965,O,O
USA,1,2020,16,f,85,+,15184,O,O
USA,1,2020,16,f,TOT,.,36735,O,O
USA,1,2020,16,b,0,1,354,O,O
USA,1,2020,16,b,1,4,54,O,O
USA,1,2020,16,b,5,10,88,O,O
USA,1,2020,16,b,15,10,613,O,O
USA,1,2020,16,b,25,10,1424,O,O
USA,1,2020,16,b,35,10,2028,O,O
USA,1,2020,16,b,45,10,4086,O,O
USA,1,2020,16,b,55,10,9527,O,O
USA,1,2020,16,b,65,10,15033,O,O
USA,1,2020,16,b,75,10,18912,O,O
USA,1,2020,16,b,85,+,24655,O,O
USA,1,2020,16,b,TOT,.,76774,O,O
USA,1,2020,17,m,0,1,219,O,O
USA,1,2020,17,m,1,4,40,O,O
USA,1,2020,17,m,5,10,65,O,O
USA,1,2020,17,m,15,10,517,O,O
USA,1,2020,17,m,25,10,1010,O,O
USA,1,2020,17,m,35,10,1409,O,O
USA,1,2020,17,m,45,10,2462,O,O
USA,1,2020,17,m,55,10,5825,O,O
USA,1,2020,17,m,65,10,8390,O,O
USA,1,2020,17,m,75,10,9475,O,O
USA,1,2020,17,m,85,+,8835,O,O
